timestep,ha_1bpi,ca_1bpi,bb_1bpi,hant_1bpi,cant_1bpi,bbnt_1bpi,ha_1l2y,ca_1l2y,bb_1l2y,hant_1l2y,cant_1l2y,bbnt_1l2y,ha_1ubq,ca_1ubq,bb_1ubq,hant_1ubq,cant_1ubq,bbnt_1ubq,ha_1ucs,ca_1ucs,bb_1ucs,hant_1ucs,cant_1ucs,bbnt_1ucs,ha_1vii,ca_1vii,bb_1vii,hant_1vii,cant_1vii,bbnt_1vii,ha_1wm3,ca_1wm3,bb_1wm3,hant_1wm3,cant_1wm3,bbnt_1wm3,ha_2oed,ca_2oed,bb_2oed,hant_2oed,cant_2oed,bbnt_2oed,ha_2ppn,ca_2ppn,bb_2ppn,hant_2ppn,cant_2ppn,bbnt_2ppn,ha_7skw,ca_7skw,bb_7skw,hant_7skw,cant_7skw,bbnt_7skw
394.8,2.90371,1.81442,1.73364,2.8868,1.74308,1.63389,4.35743,3.40973,3.10632,3.54839,2.44819,2.25652,4.27433,4.0355,4.10084,2.87603,2.14756,2.07506,2.51636,1.94525,1.95689,1.65909,1.30847,1.27361,3.57855,2.67249,2.55023,3.3582,2.5104,2.40605,4.84803,3.6648,3.52154,4.63981,3.47595,3.3671,3.32448,2.73967,2.62167,3.31194,2.74926,2.63843,3.59879,3.21448,3.14368,2.77788,2.05857,1.9951,7.76001,2.98728,2.8997,3.49329,2.86117,2.767
395.8,2.87839,1.7803,1.70685,2.85792,1.71968,1.61045,4.30359,3.39393,3.07226,3.52777,2.46596,2.25531,4.24234,4.00802,4.07989,2.83854,2.09121,2.01646,2.42792,1.80318,1.80822,1.79681,1.39331,1.3484,3.68388,2.85678,2.74143,3.52673,2.72848,2.63154,4.83969,3.67152,3.52051,4.63606,3.49455,3.37805,2.87009,2.31212,2.21383,2.85934,2.32038,2.22266,3.58321,3.20083,3.12018,2.79786,2.08489,2.01945,8.24795,2.99493,2.91295,3.49931,2.86078,2.77093
396.8,2.94226,1.79449,1.72327,2.91639,1.71125,1.60457,4.24264,3.26855,2.94886,3.49724,2.32606,2.16382,4.29638,4.07564,4.15321,2.84492,2.09062,2.02118,2.41479,1.79252,1.79273,1.79647,1.41284,1.37337,3.4939,2.68697,2.59395,3.27103,2.53073,2.44424,4.78136,3.60829,3.46337,4.58643,3.43839,3.32864,2.74802,2.16087,2.07318,2.7448,2.16749,2.08148,3.65489,3.295,3.22192,2.79077,2.07488,2.0196,7.91202,3.01439,2.92832,3.51168,2.90443,2.81372
397.8,2.93087,1.86353,1.79333,2.9074,1.79496,1.68987,4.18702,3.34348,3.0342,3.43494,2.41707,2.22437,4.20642,3.96452,4.03561,2.78419,2.05186,1.97608,2.5252,1.95952,1.96038,1.7185,1.35878,1.31437,3.65214,2.79427,2.69907,3.40359,2.59849,2.52081,4.81957,3.66312,3.51721,4.6176,3.4801,3.36816,3.20339,2.57684,2.47542,3.1926,2.58956,2.49084,3.63998,3.25607,3.17675,2.81046,2.10953,2.04475,8.73105,2.98792,2.90513,3.49861,2.8499,2.76028
398.8,2.88464,1.70435,1.63252,2.85987,1.62378,1.52035,4.20659,3.22792,2.91829,3.50272,2.36859,2.17861,4.31171,4.09395,4.14838,2.91214,2.17179,2.09559,2.34467,1.78745,1.76868,1.69145,1.3556,1.30848,3.61732,2.80061,2.70969,3.3574,2.56555,2.47647,4.84003,3.64225,3.49981,4.63677,3.45698,3.34958,2.65446,1.97384,1.87049,2.6523,1.98708,1.88293,3.6207,3.28714,3.21495,2.77974,2.12287,2.0631,7.74308,2.97707,2.891,3.48725,2.85595,2.76439
399.8,2.86728,1.69029,1.62018,2.85687,1.63491,1.53393,4.18196,3.24256,2.93999,3.44063,2.32318,2.15797,4.21777,4.01134,4.07465,2.8081,2.14084,2.06535,2.51833,1.97261,1.96751,1.85566,1.55078,1.5007,3.73396,2.958,2.85673,3.41886,2.67458,2.5731,4.85501,3.71039,3.56161,4.64042,3.51484,3.40036,2.93238,2.34765,2.24774,2.92359,2.3639,2.26471,3.67144,3.30041,3.2244,2.84351,2.14099,2.07893,8.40393,3.00517,2.91903,3.5083,2.87605,2.78653
400.8,3.10388,2.06257,1.99566,3.06523,1.96802,1.86527,4.21827,3.31048,2.99855,3.45165,2.37075,2.20004,4.23855,4.05194,4.11289,2.81816,2.10912,2.03827,2.72575,2.21599,2.21772,1.94535,1.63712,1.58735,3.77735,2.96751,2.88878,3.52316,2.76403,2.66675,4.79133,3.60821,3.4606,4.58442,3.41592,3.30339,3.11615,2.53864,2.43185,3.1196,2.5498,2.44491,3.714,3.35682,3.28218,2.80847,2.08968,2.03049,8.57161,3.00027,2.92023,3.48607,2.86604,2.77999
401.8,2.91934,1.86041,1.79244,2.90526,1.80819,1.71193,4.31856,3.34365,3.00947,3.60391,2.46109,2.25276,4.29675,4.06641,4.13877,2.90225,2.15328,2.08213,2.52348,1.9305,1.95152,1.73415,1.36176,1.32495,3.70758,2.86584,2.76896,3.48491,2.6634,2.58082,4.88761,3.7402,3.59584,4.68153,3.54544,3.43495,3.53607,2.87066,2.7513,3.5373,2.89744,2.77743,3.55693,3.14513,3.07554,2.78786,2.03433,1.97484,8.39592,3.01021,2.9251,3.49716,2.87539,2.78479
402.8,2.82959,1.77925,1.71578,2.79197,1.68997,1.58462,4.2141,3.25155,2.92801,3.54137,2.43823,2.24888,4.21535,3.98477,4.05002,2.82758,2.11645,2.03709,2.57635,2.00499,2.01501,1.67759,1.29866,1.26703,3.65716,2.85374,2.75439,3.41717,2.66001,2.58151,4.84852,3.66539,3.51523,4.65228,3.48063,3.36169,3.25875,2.73261,2.62437,3.2308,2.74513,2.63782,3.69362,3.31532,3.24048,2.81896,2.10261,2.04444,8.65839,2.97277,2.88476,3.48174,2.86257,2.76858
403.8,2.9519,1.89293,1.82262,2.932,1.82192,1.71657,4.32897,3.28314,2.97141,3.63489,2.42883,2.22893,4.24656,3.98643,4.05373,2.86898,2.14006,2.06461,2.44275,1.84785,1.84952,1.7057,1.32628,1.27832,3.52052,2.7395,2.64753,3.32123,2.59564,2.50917,4.82826,3.63804,3.48887,4.63274,3.45403,3.34036,3.06825,2.49852,2.39794,3.05828,2.50621,2.40965,3.70483,3.31734,3.25038,2.79534,2.04126,1.989,8.54147,2.98108,2.89202,3.48791,2.8633,2.76988
404.8,2.92152,1.89575,1.82415,2.90712,1.8469,1.74289,4.246,3.38359,3.08006,3.46154,2.47622,2.28693,4.274,4.09536,4.16133,2.80713,2.09097,2.01138,2.31858,1.72008,1.71639,1.6625,1.27312,1.23235,3.55817,2.78718,2.67821,3.3255,2.61555,2.52769,4.86397,3.67528,3.5342,4.67271,3.49547,3.38824,2.84329,2.28605,2.18151,2.83725,2.29519,2.19415,3.82762,3.47782,3.40751,2.82018,2.1062,2.05656,9.19755,2.97642,2.88831,3.49282,2.85718,2.76426
405.8,2.81207,1.74402,1.67919,2.7805,1.65636,1.54813,4.2707,3.29112,2.97884,3.50003,2.37419,2.2018,4.17251,3.92151,3.98766,2.83128,2.10586,2.02992,2.32704,1.70847,1.72394,1.59513,1.21715,1.18669,3.48068,2.74636,2.64836,3.27031,2.56451,2.47062,4.88641,3.71987,3.57805,4.68408,3.53034,3.42275,2.84617,2.25041,2.14439,2.84682,2.26215,2.15584,3.68731,3.28945,3.22434,2.81694,2.08466,2.03516,9.40418,2.92765,2.84252,3.4516,2.80885,2.71727
406.8,2.83826,1.75185,1.68291,2.82282,1.69438,1.58954,4.22462,3.26891,2.94672,3.47787,2.36027,2.16408,4.27842,4.05591,4.12569,2.8343,2.08431,2.01039,2.44582,1.86447,1.85886,1.70141,1.33274,1.28465,3.57844,2.72591,2.62674,3.35975,2.53852,2.45847,4.89392,3.73465,3.59484,4.69871,3.55371,3.44717,2.75935,2.20208,2.09714,2.73239,2.19538,2.09366,3.87816,3.54209,3.48213,2.82969,2.12392,2.07395,8.76788,3.01548,2.924,3.50739,2.89491,2.80018
407.8,2.9142,1.84489,1.77371,2.87247,1.74345,1.63065,4.23259,3.33886,3.02348,3.45386,2.42906,2.23675,4.23102,3.99075,4.05827,2.82459,2.09413,2.02451,2.59679,2.09181,2.09163,1.85025,1.56252,1.51862,3.71749,2.93213,2.82158,3.51773,2.74866,2.64022,4.96611,3.82177,3.6791,4.77617,3.64361,3.53113,3.15074,2.51165,2.3984,3.14035,2.5215,2.4126,3.73881,3.35159,3.27831,2.85355,2.13346,2.08125,8.22958,2.95663,2.87363,3.46764,2.83181,2.74493
408.8,2.79907,1.72361,1.66007,2.7732,1.65134,1.54736,4.26639,3.31706,2.99279,3.50097,2.38457,2.18519,4.26619,4.06606,4.13125,2.84751,2.12945,2.04932,2.30087,1.69298,1.7159,1.45333,1.04002,1.01166,3.73634,2.79049,2.68042,3.46684,2.59661,2.5082,4.9483,3.75598,3.6133,4.75097,3.5736,3.46509,2.73499,2.12097,2.02924,2.71247,2.12815,2.03427,3.71048,3.32195,3.25508,2.89109,2.1596,2.10569,8.1019,2.9493,2.8605,3.47249,2.83702,2.74295
409.8,2.89435,1.84098,1.76876,2.87888,1.78046,1.67806,4.27251,3.32916,3.02054,3.49308,2.40381,2.20813,4.24846,4.04057,4.1074,2.81411,2.08805,2.00352,2.22222,1.61723,1.62011,1.60249,1.25078,1.21295,3.63881,2.83842,2.76412,3.32746,2.5612,2.48484,4.9746,3.79666,3.65759,4.79585,3.62569,3.51953,2.88093,2.24932,2.14906,2.8685,2.26062,2.16273,3.88027,3.50662,3.44471,2.91765,2.18532,2.12944,9.24134,2.98106,2.89542,3.50232,2.86087,2.76982
410.8,2.91956,1.83675,1.76101,2.90019,1.77202,1.66132,4.23217,3.28423,2.96349,3.55876,2.45999,2.26353,4.19216,3.97957,4.04399,2.79543,2.08323,2.00357,2.63024,2.08051,2.06018,1.88218,1.54033,1.4871,3.47729,2.68486,2.59044,3.25646,2.52425,2.43196,4.91548,3.72597,3.58858,4.72805,3.55416,3.45037,3.03533,2.44607,2.34216,3.02339,2.45837,2.35516,3.77665,3.36966,3.30448,2.94979,2.21682,2.1685,9.63482,2.95697,2.86762,3.46847,2.83275,2.73733
411.8,2.85803,1.76615,1.69531,2.83361,1.69114,1.5866,4.27989,3.33988,3.02288,3.53776,2.43504,2.22453,4.27071,4.06322,4.13096,2.87265,2.13188,2.05222,2.20472,1.57403,1.57661,1.52378,1.14551,1.11886,3.58659,2.79784,2.7076,3.38343,2.63698,2.54955,4.86768,3.64781,3.5031,4.7002,3.49266,3.37872,3.11849,2.46709,2.34941,3.1115,2.48391,2.37149,3.68477,3.27958,3.21031,2.85487,2.10572,2.04844,9.45401,2.99813,2.90704,3.48799,2.87508,2.78123
412.8,2.79457,1.67933,1.60172,2.76519,1.58688,1.47752,4.18093,3.1931,2.87619,3.47263,2.34203,2.16373,4.22062,4.02284,4.08852,2.80964,2.0763,2.0015,2.42086,1.84188,1.83046,1.72412,1.35743,1.30186,3.6165,2.81842,2.71727,3.33217,2.63068,2.53395,4.96379,3.79816,3.65842,4.77849,3.62206,3.5129,2.8816,2.28158,2.17265,2.85629,2.27877,2.17472,3.744,3.32655,3.25549,2.8982,2.13245,2.08058,9.53438,2.99045,2.89851,3.49999,2.87494,2.77978
413.8,2.82246,1.72401,1.65487,2.81129,1.67336,1.57405,4.21861,3.22165,2.9111,3.52464,2.34578,2.16697,4.22428,3.99494,4.06738,2.81592,2.06793,1.9935,2.96637,2.4164,2.40891,2.35063,1.97309,1.93516,3.53853,2.76575,2.68261,3.29755,2.56218,2.48344,4.92697,3.73414,3.59306,4.73191,3.54797,3.43558,3.39576,2.76243,2.6483,3.38575,2.77661,2.66441,3.66807,3.23707,3.17298,2.87364,2.09144,2.04341,9.51491,2.97667,2.89586,3.4881,2.86204,2.77658
414.8,2.95509,1.89898,1.82528,2.9401,1.84974,1.74093,4.22802,3.38904,3.09012,3.45553,2.46629,2.25749,4.27342,4.08764,4.1616,2.80794,2.08619,2.01023,2.72647,2.16766,2.15971,1.92774,1.58423,1.53051,3.67656,2.84196,2.73357,3.36883,2.65386,2.56027,4.88924,3.70276,3.55622,4.69669,3.53107,3.41543,3.34052,2.76243,2.65007,3.3383,2.77399,2.66086,3.6942,3.27498,3.21663,2.87797,2.1211,2.07954,9.28935,2.97262,2.88265,3.47692,2.85359,2.75837
415.8,3.0497,2.03876,1.9662,3.01566,1.94923,1.83492,4.28738,3.31912,2.99862,3.57517,2.44042,2.23782,4.27992,4.03943,4.1021,2.88231,2.11516,2.03703,2.42473,1.83002,1.83408,1.68755,1.30096,1.26274,3.66619,2.86574,2.75525,3.42305,2.66526,2.56709,4.90964,3.73614,3.59131,4.71836,3.55578,3.44371,3.42082,2.8117,2.6922,3.40968,2.82472,2.70619,3.8189,3.40382,3.33842,2.97293,2.21072,2.15602,9.46696,3.01025,2.91537,3.50685,2.89092,2.78863
416.8,2.84261,1.79922,1.73488,2.81534,1.72218,1.61641,4.28565,3.28115,2.98047,3.54169,2.39503,2.2151,4.27716,4.08805,4.15141,2.84047,2.10944,2.03076,2.5995,2.01034,2.01417,1.70138,1.33022,1.29532,3.52699,2.6491,2.56999,3.27811,2.48334,2.41558,4.94386,3.78653,3.63836,4.7567,3.61187,3.49396,2.5811,2.02477,1.93371,2.55848,2.02756,1.93604,3.6943,3.29821,3.2368,2.82623,2.06519,2.01104,9.03364,3.01647,2.92921,3.54115,2.91698,2.82544
417.8,2.88129,1.74025,1.66248,2.86545,1.67924,1.56745,4.24708,3.29254,2.97938,3.49701,2.42907,2.26381,4.1821,3.94553,4.00648,2.82634,2.10302,2.02255,2.45069,1.85006,1.85714,1.77397,1.40959,1.35981,3.67945,2.85362,2.76991,3.37161,2.6236,2.54124,4.88921,3.70669,3.5597,4.70535,3.53459,3.41853,2.72064,2.17942,2.09283,2.68693,2.17273,2.08823,3.66808,3.24469,3.1816,2.89102,2.1383,2.08302,9.38053,2.95965,2.8738,3.47479,2.83836,2.74787
418.8,2.90823,1.77485,1.71485,2.87555,1.68748,1.589,4.24627,3.27505,2.95103,3.53226,2.40138,2.21053,4.38804,4.17277,4.231,2.98484,2.22398,2.13988,2.55142,1.95351,1.9345,1.76393,1.35037,1.28369,3.72392,2.87166,2.77101,3.42483,2.68054,2.59326,4.92082,3.74369,3.59986,4.73614,3.56502,3.45325,2.85924,2.25598,2.15908,2.88536,2.26333,2.16593,3.63045,3.20904,3.14768,2.8629,2.12108,2.0719,9.50631,2.93145,2.84727,3.46199,2.81352,2.72599
419.8,2.9053,1.779,1.69715,2.88824,1.71731,1.60175,4.32906,3.30804,3.00473,3.64152,2.44616,2.27221,4.30145,4.07833,4.13783,2.91854,2.17968,2.09332,2.99705,2.50986,2.51483,2.15363,1.91041,1.86372,3.62782,2.83504,2.73564,3.42646,2.66538,2.58353,4.9321,3.74186,3.59425,4.75327,3.5727,3.4566,2.83184,2.26418,2.17197,2.817,2.26972,2.1804,3.78077,3.36865,3.30432,2.9709,2.23733,2.19301,8.85709,2.96256,2.87708,3.46952,2.84677,2.758
420.8,2.9236,1.80203,1.72264,2.90063,1.7226,1.61617,4.16502,3.25388,2.95277,3.36655,2.33517,2.17072,4.32248,4.07723,4.14653,2.9355,2.19005,2.11183,2.55691,2.01013,1.99302,1.87676,1.52399,1.46668,3.70037,2.91404,2.81865,3.43707,2.71041,2.60872,4.94784,3.76161,3.6157,4.74157,3.57651,3.46481,2.70459,2.25309,2.15876,2.69976,2.26431,2.16954,3.86374,3.46626,3.40368,2.95877,2.21481,2.16038,9.22326,2.9817,2.89548,3.48809,2.84751,2.75529
421.8,2.81604,1.74607,1.67693,2.79507,1.6816,1.57779,4.30012,3.24052,2.91978,3.61611,2.38386,2.19917,4.38128,4.13646,4.1947,2.95509,2.17362,2.08113,2.43276,1.86092,1.85828,1.67138,1.34899,1.29641,3.56801,2.85014,2.74631,3.30427,2.63496,2.52611,4.93384,3.76243,3.6123,4.74429,3.58126,3.46157,3.14819,2.63675,2.54823,3.12692,2.64408,2.55677,3.77738,3.39037,3.31644,2.89804,2.17228,2.11859,8.57565,2.93247,2.84298,3.46316,2.81079,2.71797
422.8,2.94009,1.80834,1.7239,2.91711,1.73434,1.61574,4.23312,3.35526,3.03228,3.43235,2.40299,2.20462,4.25778,3.97949,4.04514,2.91666,2.14022,2.06335,2.3536,1.74782,1.7554,1.66682,1.27328,1.22756,3.747,2.96784,2.86808,3.38494,2.71165,2.60302,4.88516,3.70069,3.55371,4.69679,3.5259,3.40988,3.09568,2.41713,2.31954,3.10432,2.43762,2.33926,3.73445,3.32043,3.25483,2.83562,2.08525,2.03878,9.14179,2.95406,2.86764,3.47838,2.84424,2.75278
423.8,2.90199,1.78781,1.71701,2.88203,1.72599,1.61615,4.20034,3.29224,2.9724,3.4047,2.3647,2.19568,4.36227,4.11473,4.17666,2.97296,2.19869,2.11585,2.42632,1.77051,1.76875,1.80275,1.33201,1.28041,3.75973,2.93673,2.83535,3.42703,2.68295,2.5851,4.89851,3.70327,3.55547,4.71108,3.52402,3.4113,2.75511,2.14529,2.05387,2.77034,2.16536,2.07263,3.92328,3.59164,3.53033,2.87453,2.14514,2.09546,8.98868,2.98601,2.90132,3.49401,2.86411,2.77457
424.8,2.98143,1.85032,1.77536,2.95412,1.76522,1.65057,4.27551,3.37053,3.04707,3.5291,2.45756,2.24568,4.353,4.09563,4.15767,2.99865,2.20506,2.12335,2.80216,2.24274,2.25606,1.9098,1.4917,1.44776,3.45378,2.62586,2.53293,3.26485,2.49345,2.41251,4.90273,3.72101,3.57571,4.7178,3.55649,3.44461,2.91456,2.44654,2.36971,2.9132,2.4587,2.38135,3.73071,3.33684,3.26393,2.84941,2.12289,2.07232,8.80105,2.97618,2.88977,3.50552,2.86171,2.77362
425.8,2.95196,1.85775,1.77206,2.91996,1.77039,1.65448,4.30827,3.37126,3.04361,3.54253,2.45358,2.24945,4.31484,4.05155,4.11179,2.97588,2.19372,2.11659,2.28482,1.69184,1.68972,1.52275,1.13771,1.09804,3.6076,2.86484,2.76608,3.34611,2.6298,2.53359,4.95074,3.76608,3.62187,4.76391,3.59114,3.48002,2.85307,2.21077,2.10587,2.86544,2.23105,2.12594,3.93685,3.58217,3.51605,2.94261,2.21712,2.16236,8.93048,2.91888,2.83052,3.47126,2.80774,2.71622
426.8,2.81664,1.72835,1.64925,2.78581,1.63971,1.53095,4.22533,3.27169,2.95705,3.45681,2.37214,2.1851,4.33533,4.10016,4.17164,2.92026,2.16938,2.088,2.50752,1.89587,1.89691,1.81083,1.36522,1.31499,3.57339,2.82937,2.73386,3.32276,2.58436,2.49569,4.97405,3.80473,3.65961,4.77521,3.62509,3.51285,2.91619,2.40452,2.30923,2.90322,2.41696,2.32095,4.22818,3.93422,3.86527,2.97013,2.24554,2.19134,8.73411,2.92231,2.83359,3.47102,2.81266,2.7226
427.8,2.77215,1.65232,1.58965,2.76147,1.60022,1.50869,4.16167,3.16704,2.85253,3.41313,2.27286,2.11166,4.31429,4.04507,4.10778,2.96182,2.17538,2.09001,2.4848,1.95889,1.95571,1.84846,1.5374,1.48898,3.75257,3.03168,2.92654,3.52026,2.81501,2.70756,4.85266,3.68549,3.53547,4.67296,3.51925,3.40134,3.04348,2.44609,2.34881,3.02807,2.45787,2.36363,4.17218,3.88039,3.80671,2.95281,2.24318,2.19536,9.25957,2.9561,2.86229,3.49113,2.847,2.75075
428.8,2.92863,1.80189,1.73157,2.90274,1.72175,1.61184,4.18073,3.30929,3.00226,3.37484,2.36119,2.17528,4.2925,4.04202,4.10826,2.97618,2.2335,2.15239,2.60038,2.01528,2.01722,1.7757,1.35271,1.30453,3.63417,2.88789,2.79798,3.40262,2.66751,2.5687,4.9308,3.74288,3.6018,4.72886,3.55256,3.44568,3.00244,2.43326,2.32746,2.98697,2.44658,2.34427,4.24477,3.91883,3.84959,2.99716,2.22867,2.18024,8.66962,2.94804,2.86532,3.47118,2.81555,2.72864
429.8,2.89061,1.73312,1.66892,2.88044,1.67527,1.58231,4.21762,3.31527,2.99595,3.45511,2.38197,2.19525,4.32911,4.08031,4.14453,2.99358,2.23697,2.16204,2.59895,2.00263,2.01293,1.90084,1.51469,1.47309,3.50051,2.7368,2.62466,3.25924,2.51588,2.41549,4.91543,3.73955,3.59427,4.72917,3.56746,3.4545,3.22924,2.57093,2.44656,3.23194,2.58532,2.46438,3.86016,3.48828,3.42059,2.90062,2.17655,2.12298,7.97876,2.94213,2.85172,3.46201,2.82677,2.7344
430.8,2.92987,1.80959,1.73664,2.906,1.72677,1.61188,4.16178,3.21163,2.90519,3.4902,2.38959,2.19576,4.37674,4.11426,4.18183,3.00707,2.22081,2.14454,2.63964,2.10314,2.11212,1.80782,1.49844,1.46242,3.60121,2.79991,2.7124,3.30157,2.56417,2.47885,4.9521,3.77819,3.62893,4.75782,3.60015,3.48235,3.21937,2.73745,2.63701,3.18978,2.74142,2.64645,3.83623,3.44946,3.38294,2.92803,2.20226,2.14695,8.672,2.94071,2.8547,3.44518,2.81256,2.72698
431.8,2.94839,1.84983,1.77436,2.93621,1.80093,1.69477,4.14321,3.22833,2.90527,3.4339,2.40912,2.20216,4.3178,4.04575,4.10747,2.97416,2.20335,2.1166,2.27893,1.70516,1.71813,1.54176,1.19512,1.15889,3.77093,2.96713,2.85292,3.60596,2.89827,2.77674,4.84734,3.62658,3.48973,4.64189,3.42893,3.32678,3.45588,2.90158,2.81693,3.43554,2.91209,2.82837,3.83981,3.45233,3.38061,2.93753,2.23616,2.18065,8.29676,2.97484,2.88698,3.4756,2.8495,2.7552
432.8,3.04833,1.90148,1.81618,3.02901,1.83328,1.71425,4.21832,3.26435,2.93952,3.49814,2.36183,2.17046,4.33237,4.06215,4.12504,2.99461,2.26951,2.18873,2.44813,1.89016,1.8864,1.69318,1.36211,1.30974,3.63914,2.8436,2.71574,3.43154,2.71605,2.60416,4.83648,3.6836,3.53905,4.64138,3.5,3.38978,3.59111,3.02817,2.91049,3.56763,3.0495,2.93177,3.87446,3.52016,3.45703,2.94303,2.27628,2.23017,8.06262,2.97315,2.88652,3.48268,2.85422,2.76474
433.8,2.90187,1.77317,1.69935,2.85282,1.64452,1.53315,4.26602,3.3922,3.07951,3.45812,2.45174,2.2377,4.25705,3.96418,4.02145,2.93664,2.15358,2.0694,2.42235,1.84551,1.8448,1.686,1.36477,1.32728,3.87672,3.06025,2.94907,3.58756,2.8947,2.78951,4.89699,3.71576,3.57097,4.71029,3.54625,3.43362,2.94088,2.36687,2.26066,2.90423,2.37866,2.27438,3.84721,3.45899,3.39691,2.87855,2.13619,2.08947,8.08253,2.9853,2.89535,3.4999,2.85843,2.76528
434.8,2.86259,1.72108,1.64689,2.85398,1.66656,1.56478,4.316,3.29205,2.96722,3.61439,2.43435,2.2396,4.34955,4.0806,4.14713,2.95309,2.16936,2.07681,2.44618,1.89041,1.90778,1.69291,1.38988,1.35913,3.59694,2.80979,2.68977,3.35077,2.65879,2.54665,4.89178,3.71639,3.57506,4.70748,3.54895,3.44024,2.56386,1.94844,1.86611,2.55423,1.95786,1.8752,3.75153,3.35677,3.29414,2.91631,2.21372,2.16103,7.7845,2.98065,2.89457,3.51315,2.85794,2.76527
435.8,2.92324,1.77358,1.69794,2.90336,1.69827,1.58612,4.38194,3.2949,2.96333,3.67311,2.38866,2.19007,4.30538,4.07985,4.14856,2.91801,2.19665,2.11975,2.50734,1.9792,1.98065,1.7291,1.44206,1.38928,4.12251,3.23351,3.12652,3.73638,2.96963,2.87011,4.87286,3.69314,3.5455,4.67298,3.51063,3.39723,3.11348,2.5344,2.42935,3.09721,2.55128,2.44904,3.88983,3.49094,3.42989,3.10394,2.39141,2.34046,7.47172,2.97186,2.88232,3.48017,2.84098,2.74963
436.8,2.92755,1.84637,1.78558,2.91407,1.79205,1.69921,4.24233,3.24815,2.93792,3.50725,2.34136,2.17029,4.34234,4.12694,4.1902,2.93927,2.17564,2.09149,2.66471,2.1442,2.16118,1.92929,1.62291,1.58552,4.44888,3.54207,3.41959,4.16754,3.4089,3.27627,4.91418,3.70507,3.56337,4.72579,3.52341,3.41173,2.71321,2.15158,2.05228,2.69536,2.14806,2.05296,3.96842,3.62324,3.55343,3.04669,2.37279,2.31259,7.86437,2.90613,2.82507,3.42981,2.78996,2.70271
437.8,2.90281,1.75058,1.66939,2.88078,1.67448,1.55669,4.125,3.24231,2.92068,3.4024,2.37428,2.18455,4.29776,4.04337,4.10743,2.9842,2.23693,2.16056,2.68955,2.12755,2.11787,1.85025,1.46933,1.40981,4.63,3.77376,3.64786,4.31823,3.48917,3.34902,4.84987,3.65665,3.51429,4.66239,3.47597,3.36746,2.55951,1.93426,1.83485,2.54489,1.94061,1.84623,3.90584,3.53108,3.45439,3.0222,2.33171,2.26348,7.92394,3.0063,2.91624,3.50159,2.87199,2.77718
438.8,3.054,1.96156,1.8905,3.02735,1.87966,1.77327,4.19988,3.25911,2.94366,3.44015,2.36618,2.18934,4.33527,4.06772,4.12643,2.98062,2.22811,2.14851,2.4356,1.87532,1.87489,1.66826,1.35958,1.31695,4.33682,3.46493,3.33753,4.07592,3.25109,3.11635,4.84798,3.65205,3.50999,4.63489,3.45498,3.34699,3.0044,2.3639,2.24489,2.99058,2.38483,2.2633,4.01457,3.6565,3.58229,3.07748,2.39606,2.33184,7.91265,2.97655,2.89555,3.48068,2.86195,2.77516
439.8,2.94902,1.8049,1.72984,2.92494,1.71808,1.60817,4.10056,3.17167,2.86294,3.33642,2.24906,2.08369,4.39218,4.18392,4.25862,2.94533,2.20481,2.13234,3.3176,2.85481,2.84785,2.36811,2.14012,2.08812,4.38505,3.39057,3.25957,4.1434,3.22208,3.06354,4.88867,3.71289,3.57086,4.69942,3.53418,3.42387,2.9541,2.31741,2.20277,2.9447,2.32106,2.20841,3.90616,3.53174,3.45374,3.06801,2.41948,2.3541,7.47343,3.00622,2.9194,3.51369,2.88921,2.79656
440.8,2.99375,1.82921,1.75043,2.98112,1.76611,1.65733,4.38259,3.4733,3.18513,3.57441,2.50617,2.29593,4.33868,4.11633,4.18449,2.93792,2.18629,2.10399,2.91229,2.43178,2.41008,2.27169,2.00898,1.94539,4.56761,3.58006,3.42683,4.24298,3.33763,3.17807,4.88278,3.69874,3.55853,4.70976,3.52648,3.4183,3.12646,2.4849,2.37961,3.12316,2.5011,2.39571,3.9416,3.55989,3.48915,3.07786,2.37981,2.32487,8.21535,2.97233,2.87928,3.49904,2.85374,2.75453
441.8,2.93365,1.78518,1.72065,2.90809,1.69657,1.59338,4.17981,3.23826,2.91598,3.47314,2.33379,2.15677,4.41333,4.18675,4.24531,2.98182,2.17451,2.08583,2.90644,2.40721,2.40619,1.92669,1.62975,1.58003,4.53557,3.5474,3.40285,4.36131,3.37227,3.21137,4.90367,3.75825,3.61353,4.71649,3.5812,3.46928,3.00653,2.40775,2.28272,2.99825,2.42188,2.29871,3.92348,3.55575,3.4845,3.09213,2.40419,2.33842,8.21832,2.97299,2.88807,3.48411,2.85361,2.76237
442.8,3.09582,1.95609,1.89487,3.07492,1.88295,1.78017,4.32049,3.28059,2.95799,3.62159,2.40935,2.21336,4.26637,3.99587,4.05642,2.9838,2.23314,2.1497,2.89051,2.38071,2.38676,2.02067,1.70563,1.66302,4.53999,3.56513,3.43269,4.28577,3.36837,3.20304,4.90938,3.75355,3.61083,4.72244,3.56603,3.45859,3.44319,2.90774,2.81294,3.44511,2.93179,2.83756,3.9101,3.50547,3.43464,3.16038,2.47926,2.41153,7.64917,2.99755,2.91521,3.49195,2.88269,2.79605
